Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
7166,240.896713,143.115784,9.940777,0.062457,0.062457,-0.704343,-0.704343
7200,240.969162,142.860870,9.940777,0.053802,0.053802,-0.705057,-0.705057
7233,241.041855,142.604889,9.940777,0.045103,0.045103,-0.705667,-0.705667
7266,241.114914,142.347855,9.940777,0.036361,0.036361,-0.706171,-0.706171
7300,241.188278,142.089752,9.940777,0.027577,0.027577,-0.706569,-0.706569
7333,241.208511,141.827011,9.940777,0.018807,0.018807,-0.706857,-0.706857
7366,241.169632,141.559250,9.940777,0.010055,0.010055,-0.707035,-0.707035
7399,241.130569,141.290359,9.940777,-0.001269,-0.001269,0.707106,0.707106
7433,241.091385,141.020401,9.940777,0.007554,0.007554,0.707066,0.707066
7466,241.052048,140.749359,9.940777,0.016410,0.016410,0.706916,0.706916
7500,241.012527,140.477219,9.940777,0.025301,0.025301,0.706654,0.706654
7533,240.972855,140.203995,9.940777,0.034223,0.034223,0.706278,0.706278
7566,240.933029,139.929688,9.940777,0.043176,0.043176,0.705787,0.705787
7600,240.893051,139.654266,9.940777,0.052156,0.052156,0.705181,0.705181
7633,240.852921,139.377808,9.940777,0.061163,0.061163,0.704457,0.704457
7666,240.812607,139.100266,9.940777,0.070195,0.070195,0.703614,0.703614
7700,240.772171,138.821640,9.940777,0.079251,0.079251,0.702652,0.702652
7733,240.731552,138.541901,9.940777,0.088329,0.088329,0.701568,0.701568
7766,240.690781,138.261093,9.940777,0.097427,0.097427,0.700363,0.700363
7800,240.649857,137.979218,9.940777,0.106543,0.106543,0.699034,0.699034
7833,240.608780,137.696259,9.940777,0.115677,0.115677,0.697581,0.697581
7866,240.495285,137.434982,9.940929,0.122481,0.122498,0.696453,0.696381
7899,240.359848,137.179459,9.941130,0.128603,0.128641,0.695393,0.695228
7933,240.223923,136.922989,9.941330,0.134737,0.134798,0.694275,0.694016
7966,240.087479,136.665558,9.941530,0.140884,0.140967,0.693098,0.692745
8000,239.950546,136.407166,9.941732,0.147043,0.147148,0.691862,0.691414
8033,239.813095,136.147827,9.941935,0.153213,0.153340,0.690566,0.690023
8066,239.675095,135.887482,9.942138,0.159393,0.159542,0.689209,0.688571
8100,239.536636,135.626221,9.942342,0.165584,0.165755,0.687792,0.687058
8133,239.397629,135.363983,9.942546,0.171783,0.171976,0.686314,0.685484
8166,239.258163,135.100830,9.942752,0.177991,0.178207,0.684773,0.683848
8200,239.118179,134.836700,9.942958,0.184206,0.184444,0.683170,0.682148
8233,238.977676,134.571625,9.943165,0.190429,0.190690,0.681505,0.680386
8266,238.836655,134.305573,9.943372,0.196658,0.196941,0.679776,0.678561
8300,238.695114,134.038574,9.943581,0.202892,0.203198,0.677984,0.676671
8333,238.553146,133.770645,9.943789,0.209131,0.209460,0.676127,0.674717
8366,238.374039,133.523483,9.944554,0.210545,0.210883,0.675706,0.674255
8400,238.192398,133.276566,9.945351,0.211711,0.212059,0.675358,0.673870
8433,238.010147,133.028793,9.946150,0.212881,0.213237,0.675007,0.673481
8466,237.827225,132.780136,9.946952,0.214054,0.214420,0.674653,0.673089
8500,237.643661,132.530624,9.947757,0.215230,0.215605,0.674296,0.672693
8533,237.459518,132.280289,9.948565,0.216410,0.216795,0.673935,0.672293
8566,237.274704,132.029022,9.949374,0.217594,0.217987,0.673571,0.671891
8600,237.089218,131.776932,9.950188,0.218780,0.219183,0.673203,0.671485
8633,236.903183,131.523956,9.951004,0.219970,0.220382,0.672832,0.671075
8666,236.716446,131.270126,9.951822,0.221164,0.221585,0.672458,0.670662
8700,236.529099,131.015457,9.952643,0.222361,0.222791,0.672080,0.670245
8733,236.341141,130.759933,9.953467,0.223561,0.224000,0.671699,0.669824
8766,236.152542,130.503540,9.954295,0.224764,0.225213,0.671314,0.669401
8800,235.963303,130.246277,9.955124,0.225971,0.226429,0.670926,0.668973
8833,235.767136,129.992905,9.956050,0.226504,0.226965,0.670751,0.668786
8866,235.569382,129.739441,9.956993,0.226938,0.227400,0.670608,0.668636
8900,235.370987,129.485092,9.957939,0.227372,0.227836,0.670464,0.668484
8933,235.171951,129.229935,9.958887,0.227808,0.228272,0.670319,0.668332
8966,234.972275,128.973923,9.959840,0.228244,0.228709,0.670174,0.668180
9000,234.771927,128.717087,9.960794,0.228682,0.229148,0.670027,0.668026
9033,234.570908,128.459427,9.961753,0.229120,0.229588,0.669881,0.667872
9066,234.369278,128.200928,9.962714,0.229560,0.230028,0.669733,0.667717
9100,234.166977,127.941589,9.963678,0.230000,0.230470,0.669585,0.667562
9133,233.964035,127.681442,9.964646,0.230442,0.230913,0.669437,0.667406
9166,233.760452,127.420464,9.965617,0.230885,0.231357,0.669287,0.667249
9200,233.556229,127.158653,9.966591,0.231329,0.231801,0.669137,0.667091
9233,233.351303,126.895988,9.967567,0.231773,0.232247,0.668986,0.666933
9266,233.144424,126.633644,9.968555,0.232156,0.232631,0.668856,0.666797
9300,232.934891,126.372009,9.969558,0.232453,0.232927,0.668753,0.666693
9333,232.724716,126.109543,9.970564,0.232750,0.233224,0.668650,0.666589
9366,232.513901,125.846291,9.971573,0.233049,0.233522,0.668547,0.666484
9400,232.302414,125.582214,9.972585,0.233348,0.233820,0.668443,0.666379
9433,232.090286,125.317307,9.973600,0.233647,0.234119,0.668339,0.666273
9466,231.877487,125.051605,9.974619,0.233948,0.234419,0.668234,0.666167
9500,231.664047,124.785080,9.975640,0.234249,0.234720,0.668129,0.666061
9533,231.449997,124.517769,9.976665,0.234551,0.235022,0.668024,0.665954
9566,231.235245,124.249641,9.977693,0.234853,0.235324,0.667918,0.665847
9600,231.019882,123.980682,9.978723,0.235157,0.235627,0.667812,0.665739
9633,230.803848,123.710922,9.979757,0.235461,0.235930,0.667705,0.665631
9666,230.587204,123.440361,9.980794,0.235766,0.236234,0.667598,0.665523
9700,230.368393,123.170189,9.981831,0.236034,0.236501,0.667503,0.665428
9733,230.147537,122.900345,9.982869,0.236266,0.236732,0.667421,0.665347
9766,229.926071,122.629715,9.983910,0.236499,0.236964,0.667337,0.665265
9800,229.703903,122.358269,9.984953,0.236733,0.237196,0.667254,0.665183
9833,229.481094,122.086044,9.986000,0.236967,0.237429,0.667170,0.665101
9866,229.257645,121.813034,9.987050,0.237201,0.237662,0.667086,0.665018
9900,229.033524,121.539207,9.988103,0.237437,0.237896,0.667001,0.664935
9933,228.808792,121.264603,9.989160,0.237672,0.238130,0.666916,0.664852
9966,228.583389,120.989189,9.990218,0.237909,0.238365,0.666831,0.664769
10000,228.357315,120.713005,9.991281,0.238146,0.238601,0.666746,0.664685
10033,228.130630,120.436043,9.992346,0.238383,0.238837,0.666660,0.664601
10066,227.903305,120.158257,9.993414,0.238621,0.239074,0.666574,0.664517
10100,227.675156,119.879860,9.994484,0.238857,0.239308,0.666489,0.664433
10133,227.444290,119.602333,9.995538,0.239063,0.239512,0.666413,0.664361
10166,227.212753,119.324059,9.996595,0.239269,0.239716,0.666338,0.664289
10200,226.980606,119.044983,9.997656,0.239476,0.239921,0.666262,0.664217
10233,226.747818,118.765152,9.998718,0.239683,0.240126,0.666186,0.664144
10266,226.514328,118.484505,9.999784,0.239891,0.240332,0.666110,0.664071
10300,226.280258,118.203102,10.000854,0.240099,0.240539,0.666033,0.663998
10333,226.045486,117.920906,10.001926,0.240308,0.240745,0.665956,0.663925
10366,225.810104,117.637970,10.003001,0.240517,0.240952,0.665879,0.663851
10400,225.574051,117.354218,10.004079,0.240727,0.241160,0.665802,0.663778
10433,225.337387,117.069702,10.005160,0.240937,0.241368,0.665724,0.663703
10466,225.100052,116.784439,10.006244,0.241147,0.241577,0.665646,0.663629
10500,224.861923,116.498505,10.007328,0.241357,0.241785,0.665569,0.663555
10533,224.621323,116.213318,10.008389,0.241551,0.241976,0.665496,0.663487
10566,224.380081,115.927391,10.009453,0.241745,0.242168,0.665424,0.663419
10600,224.138168,115.640701,10.010519,0.241940,0.242361,0.665351,0.663351
10633,223.895645,115.353233,10.011588,0.242135,0.242554,0.665277,0.663283
10666,223.652451,115.065018,10.012659,0.242331,0.242747,0.665204,0.663214
10700,223.408646,114.776024,10.013735,0.242527,0.242940,0.665130,0.663146
10733,223.164169,114.486267,10.014812,0.242723,0.243134,0.665057,0.663077
10766,222.919052,114.195770,10.015892,0.242921,0.243329,0.664983,0.663007
10800,222.673264,113.904480,10.016975,0.243118,0.243524,0.664908,0.662938
10833,222.426865,113.612450,10.018062,0.243316,0.243720,0.664834,0.662868
10866,222.179855,113.319656,10.019151,0.243514,0.243915,0.664759,0.662798
10900,221.931320,113.026833,10.020226,0.243709,0.244107,0.664685,0.662730
10933,221.681107,112.734161,10.021283,0.243899,0.244295,0.664613,0.662664
10966,221.430222,112.440750,10.022343,0.244089,0.244482,0.664541,0.662597
11000,221.178665,112.146568,10.023405,0.244280,0.244670,0.664468,0.662530
11033,220.926498,111.851654,10.024470,0.244471,0.244858,0.664395,0.662463
11066,220.673691,111.555969,10.025538,0.244662,0.245047,0.664322,0.662396
11100,220.420242,111.259560,10.026608,0.244854,0.245236,0.664249,0.662329
11133,220.166183,110.962402,10.027682,0.245047,0.245426,0.664175,0.662261
11166,219.911453,110.664497,10.028758,0.245239,0.245616,0.664101,0.662193
11200,219.656082,110.365822,10.029837,0.245433,0.245806,0.664027,0.662125
11233,219.400070,110.066414,10.030918,0.245626,0.245997,0.663953,0.662057
11266,219.143173,109.766510,10.031996,0.245820,0.246188,0.663879,0.661989
11300,218.883987,109.467255,10.033037,0.246011,0.246376,0.663805,0.661922
11333,218.624191,109.167274,10.034081,0.246202,0.246564,0.663731,0.661855
11366,218.363693,108.866531,10.035129,0.246394,0.246753,0.663657,0.661788
11400,218.102585,108.565071,10.036178,0.246587,0.246942,0.663582,0.661720
11433,217.840866,108.262886,10.037230,0.246780,0.247132,0.663507,0.661653
11466,217.578476,107.959938,10.038284,0.246973,0.247322,0.663432,0.661585
11500,217.315475,107.656265,10.039342,0.247166,0.247512,0.663357,0.661517
11533,217.051834,107.351875,10.040401,0.247360,0.247703,0.663282,0.661448
11566,216.787552,107.046722,10.041464,0.247555,0.247894,0.663206,0.661380
11600,216.522629,106.740837,10.042528,0.247749,0.248085,0.663130,0.661311
11633,216.256790,106.434540,10.043587,0.247945,0.248277,0.663054,0.661242
11666,215.988693,106.128899,10.044604,0.248141,0.248471,0.662977,0.661173
11700,215.719925,105.822510,10.045624,0.248339,0.248664,0.662899,0.661104
11733,215.450546,105.515419,10.046646,0.248537,0.248858,0.662822,0.661034
