Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
3566,-235.159988,256.878174,10.000000,0.501321,0.501321,0.498675,0.498675
3600,-235.605164,256.881073,10.000000,0.501194,0.501194,0.498803,0.498803
3633,-236.050659,256.883972,10.000000,0.501067,0.501067,0.498931,0.498931
3666,-236.496490,256.886841,10.000000,0.500939,0.500939,0.499059,0.499059
3699,-236.942627,256.889771,10.000000,0.500812,0.500812,0.499187,0.499187
3733,-237.389099,256.890289,10.000000,0.500673,0.500673,0.499326,0.499326
3766,-237.835876,256.889984,10.000000,0.500531,0.500531,0.499469,0.499469
3800,-238.282990,256.889648,10.000000,0.500388,0.500388,0.499612,0.499611
3833,-238.730392,256.889343,10.000000,0.500245,0.500245,0.499755,0.499754
3866,-239.178131,256.889038,10.000000,0.500103,0.500103,0.499897,0.499897
3900,-239.626190,256.888733,10.000000,0.499960,0.499960,0.500040,0.500040
3933,-240.074554,256.888397,10.000000,0.499817,0.499817,0.500183,0.500183
3966,-240.523254,256.888062,10.000000,0.499673,0.499673,0.500327,0.500326
4000,-240.972260,256.887756,10.000000,0.499530,0.499530,0.500470,0.500470
4033,-241.421570,256.887451,10.000000,0.499387,0.499387,0.500613,0.500613
4066,-241.871216,256.887146,10.000000,0.499243,0.499243,0.500756,0.500756
4100,-242.321167,256.886841,10.000000,0.499099,0.499099,0.500899,0.500899
4133,-242.771423,256.886505,10.000000,0.498955,0.498955,0.501043,0.501042
4166,-243.222000,256.886169,10.000000,0.498812,0.498811,0.501186,0.501186
4200,-243.672882,256.885864,10.000000,0.498667,0.498667,0.501329,0.501329
4233,-244.124084,256.882751,10.000000,0.498510,0.498509,0.501486,0.501486
4266,-244.575562,256.878540,10.000000,0.498346,0.498346,0.501648,0.501648
4300,-245.027374,256.874359,10.000000,0.498183,0.498183,0.501810,0.501810
4333,-245.479492,256.870178,10.000000,0.498020,0.498020,0.501973,0.501972
4366,-245.931915,256.865967,10.000000,0.497856,0.497856,0.502135,0.502135
4400,-246.384644,256.861786,10.000000,0.497692,0.497692,0.502297,0.502297
4433,-246.837708,256.857574,10.000000,0.497529,0.497529,0.502459,0.502459
4466,-247.291046,256.853363,10.000000,0.497365,0.497364,0.502622,0.502622
4500,-247.744720,256.849152,10.000000,0.497200,0.497200,0.502784,0.502784
4533,-248.198685,256.844940,10.000000,0.497036,0.497036,0.502947,0.502946
4566,-248.652954,256.840698,10.000000,0.496872,0.496872,0.503109,0.503109
4600,-249.107544,256.836487,10.000000,0.496707,0.496707,0.503272,0.503271
4633,-249.562424,256.832275,10.000000,0.496542,0.496542,0.503434,0.503434
4666,-250.017624,256.828064,10.000000,0.496377,0.496377,0.503597,0.503597
4700,-250.473129,256.823853,10.000000,0.496212,0.496212,0.503759,0.503759
4733,-250.928894,256.815613,10.000000,0.496026,0.496026,0.503943,0.503943
4766,-251.384933,256.806702,10.000000,0.495836,0.495836,0.504129,0.504129
4800,-251.841278,256.797791,10.000000,0.495646,0.495646,0.504316,0.504316
4833,-252.297928,256.788849,10.000000,0.495456,0.495456,0.504503,0.504503
4866,-252.754883,256.779938,10.000000,0.495266,0.495266,0.504690,0.504690
4900,-253.212158,256.770996,10.000000,0.495075,0.495075,0.504877,0.504877
4933,-253.669708,256.762085,10.000000,0.494885,0.494885,0.505064,0.505063
4966,-254.127579,256.753174,10.000000,0.494694,0.494694,0.505250,0.505250
5000,-254.585739,256.744202,10.000000,0.494503,0.494503,0.505437,0.505437
5033,-255.044189,256.735260,10.000000,0.494312,0.494312,0.505624,0.505624
5066,-255.502960,256.726318,10.000000,0.494120,0.494120,0.505811,0.505811
5100,-255.962036,256.717346,10.000000,0.493929,0.493929,0.505998,0.505998
5133,-256.421387,256.708374,10.000000,0.493737,0.493737,0.506185,0.506185
5166,-256.881042,256.699432,10.000000,0.493545,0.493545,0.506372,0.506372
5200,-257.340973,256.689545,10.000000,0.493348,0.493348,0.506565,0.506565
5233,-257.801086,256.674438,10.000000,0.493121,0.493121,0.506786,0.506786
5266,-258.261475,256.659363,10.000000,0.492893,0.492893,0.507008,0.507007
5300,-258.722168,256.644287,10.000000,0.492665,0.492665,0.507229,0.507229
5333,-259.183167,256.629181,10.000000,0.492437,0.492437,0.507450,0.507450
5366,-259.644440,256.614044,10.000000,0.492209,0.492209,0.507672,0.507672
5400,-260.106018,256.598907,10.000000,0.491980,0.491980,0.507893,0.507893
5433,-260.567871,256.583801,10.000000,0.491751,0.491751,0.508115,0.508115
5466,-261.030029,256.568665,10.000000,0.491522,0.491522,0.508336,0.508336
5500,-261.492523,256.553497,10.000000,0.491293,0.491293,0.508558,0.508558
5533,-261.955261,256.538330,10.000000,0.491064,0.491064,0.508780,0.508779
5566,-262.418304,256.523163,10.000000,0.490834,0.490834,0.509001,0.509001
5600,-262.881653,256.507965,10.000000,0.490604,0.490604,0.509223,0.509222
5633,-263.345276,256.492798,10.000000,0.490374,0.490374,0.509444,0.509444
5666,-263.809204,256.477600,10.000000,0.490144,0.490144,0.509666,0.509665
5700,-264.273254,256.458618,10.000000,0.489889,0.489889,0.509910,0.509910
5733,-264.737488,256.436859,10.000000,0.489616,0.489616,0.510173,0.510172
5766,-265.202026,256.415100,10.000000,0.489343,0.489343,0.510435,0.510435
5800,-265.666840,256.393280,10.000000,0.489069,0.489069,0.510697,0.510697
5833,-266.131927,256.371490,10.000000,0.488796,0.488796,0.510959,0.510959
5866,-266.597351,256.349670,10.000000,0.488521,0.488521,0.511221,0.511221
5900,-267.063019,256.327820,10.000000,0.488247,0.488247,0.511483,0.511483
5933,-267.528992,256.306000,10.000000,0.487973,0.487972,0.511745,0.511745
5966,-267.995239,256.284119,10.000000,0.487698,0.487698,0.512007,0.512007
6000,-268.461792,256.262268,10.000000,0.487422,0.487422,0.512269,0.512269
6033,-268.928589,256.240356,10.000000,0.487147,0.487147,0.512531,0.512531
6066,-269.395721,256.218506,10.000000,0.486871,0.486871,0.512793,0.512793
6100,-269.863098,256.196594,10.000000,0.486595,0.486595,0.513055,0.513054
6133,-270.330780,256.174622,10.000000,0.486319,0.486319,0.513316,0.513316
6166,-270.798706,256.151703,10.000000,0.486036,0.486036,0.513585,0.513585
6200,-271.266510,256.122070,10.000000,0.485704,0.485704,0.513899,0.513899
